Al,Zn,Cu,Mg,Si,Zr,Mn,Ag,Li,Ca,Fe,Ti,Sn,Cr,Ge,Sc,Crack Susceptibility Level,Hardness,Observations
0.8893018571167731,0.0604,0.0129,0.0266,0.0035341188430435,0.0006667591545999,0.0010026782813887,9.515691167514696e-05,5.753645147344733e-05,0.0001323309202313,0.0034230992774275,0.0009274527758929,0.0002409499786438,0.0005,0.0001191347507309,9.892553811923805e-05,Medium,30.25,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency."
0.909562463520428,0.0349494187626751,0.0146253471613314,0.0303668320289059,0.0031981155292949,0.0018332983344735,0.001947678044654,0.0001429289300054,5.3865439814652674e-05,0.0001089720694241,0.0010898772332804,0.0001836915758408,0.0004600332732065,0.001252436944344,8.855940382838132e-05,0.0001364817484926,Very Low,30.2,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8695761794642184,0.0682,0.0251,0.0271,0.0024545184095171,0.0019163136031432,0.0012208798659899,0.000128217353625,9.37191370240691e-05,0.0001497583983509,0.0020769729237975,0.0009932351519425,0.000174964777639,0.0005,0.0001627737718935,0.0001524671428584,Medium,30.31,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency."
0.8941062086751063,0.0618,0.0172,0.0164,0.0043149500366077,0.0003853842194887,0.0016524101207967,0.0001398566880725,5.854680904960524e-05,0.0001648045045787,0.001545485902347,0.0008024729637194,0.0004225614468931,0.0007,0.0001819628603441,0.0001253557729958,Medium,30.25,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8835859266490333,0.0624,0.017,0.0276,0.002292811728083,0.0014328552030829,0.0006141962892354,0.0001425175411778,0.0001229195727822,5.2436516481418056e-05,0.0027896494672938,0.0003111778736699,0.0004561032212071,0.0009,0.0001928580128598,0.000106547925093,Low,30.27,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.900682825591019,0.0516,0.0192,0.0223,0.0010278085221247,0.0011394838687767,0.0010590327755184,0.0001927236065265,0.0001688892219813,9.43736146244804e-05,0.0011467328115623,0.000187008804682,0.0004527711033218,0.0005,0.0001468587565026,0.0001014913233596,Medium,30.24,Balanced composition with moderate crack susceptibility.
0.920865640413534,0.0203942107550872,0.0167189274359872,0.0310410858198457,0.0012951862589415,0.0017262954571206,0.0017117689129118,0.0001941380220393,0.0001062082955761,0.0001127584300067,0.003380311722801,0.0003333670829791,0.0001522609375293,0.0017999160853731,6.851747987155327e-05,9.940689039531136e-05,Very Low,30.18,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8906135676082878,0.0602,0.0183,0.0183,0.0034044600469728,0.001739847052152,0.0008745020132887,0.0001511029878588,0.0001771081895857,0.000151954582525,0.0047991996531676,0.0006471145835141,0.0001261464630257,0.0003,0.0001377241716958,7.727264792560081e-05,Medium,30.25,High Zn can contribute to segregation but strengthens alloy.
0.85,0.0823973073466736,0.0544421562094146,0.0133761517140362,0.0032174162100456,0.0015390644518589,0.000773176873533,0.0001704503107936,0.0001200039681326,5.330992230234363e-05,0.0023853839774638,0.0001377561010884,0.00042847931302,0.000477163881565,0.0001536869995678,6.238582370529158e-05,Very High,30.41,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.85,0.0879800540774026,0.0618255087148985,0.0105476163882203,0.0033334750603886,0.0019634932962615,0.0014867679569045,0.0001398953174209,0.0001374878588468,7.028259705692822e-05,0.0025571824561679,0.0004454496567397,0.0003277509444729,0.0002340788966583,0.0001622913062872,9.753562065809372e-05,Very High,30.44,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.876604749340311,0.0595,0.0272,0.0277,0.0021237380387495,0.0009848845804754,0.0011320355034156,0.0001472757230178,0.0001187647136197,0.0001798343574758,0.0024023502352263,0.0008403528866623,0.0001207826310217,0.0007,8.466212793117444e-05,0.0001605698620934,Low,30.29,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8995903478329921,0.0346398788362281,0.0195071430640991,0.0359865848419703,0.0012067268846744,0.0016474116976902,0.0005473792172384,0.0001150208349133,9.445364202699328e-05,6.209231077544027e-05,0.0038289545372535,0.0009608512584695,0.0004210342718319,0.0011560186404424,6.857690400587262e-05,0.0001675252253881,Very Low,30.23,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8875997325132239,0.0549,0.0295,0.0209,0.0017272998688284,0.0013652072688584,0.0015583627587735,0.0001431938673574,0.0001778821131868,0.0001462256721884,0.0011808746804247,0.0002762001871151,0.00031296827291,0.0,0.0001325797520894,7.947304504343167e-05,Medium,30.27,Balanced composition with moderate crack susceptibility.
0.8714099081267788,0.0673,0.0296,0.0211,0.0036885421896235,0.0016977058075879,0.0007379076579396,0.0001904420932203,0.0001010617334171,0.0001310449110142,0.0021351036231948,0.0005984220166411,0.0001567887959043,0.0009,0.0001754663288704,7.760671580753204e-05,Medium,30.31,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8980099968748382,0.0564,0.0142,0.0199,0.0014881529393791,0.001419518876639,0.001309236938563,7.690470230183158e-05,8.157604094980144e-05,0.0001799152318066,0.0048162041090348,0.0007381416355501,0.0004402464231364,0.0007,7.577441905364877e-05,0.0001643318087471,Medium,30.23,Cr enhances grain boundary strength and reduces cracking.
0.8532411897162647,0.0685798805475003,0.0471682550368602,0.0225087106779149,0.0021274190990936,0.0006164310261806,0.0013894262771523,0.0001548423242731,8.47070954565272e-05,0.0001258545115672,0.0018878886477317,0.0006085197935731,0.0004193521362073,0.0008281800118592,0.0001735996477819,8.574345058296374e-05,High,30.37,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.9086005275415296,0.023560719337395,0.0166353737201671,0.0396107031746945,0.0018943833540778,0.0019100541340844,0.0018061301755058,0.0001756050619655,0.0001382528331474,0.0001923909659368,0.0032656185611875,0.0004010601598677,0.0002902184149947,0.0011486627277531,0.0001935702248809,0.0001767296128115,Very Low,30.2,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8979204044296225,0.0362110666156366,0.0137646336687804,0.0398727612931494,0.0043058298644309,0.0010081619084198,0.0016046030225984,9.899588741388663e-05,8.76753901322602e-05,0.0001037209574793,0.0033321662438787,0.0001317802194462,0.0002244869980253,0.0011504168911035,9.615186342169228e-05,8.714474646071581e-05,Very Low,30.22,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8776814929365715,0.0638,0.0239,0.0247,0.002301598792637,0.0013989798607844,0.0006235715684237,7.479267352144363e-05,0.0001009957795689,5.6236843976989066e-05,0.0043224776311509,0.0001520025048967,0.0004317578659435,0.0002,0.0001394075173641,0.0001166860251604,Medium,30.29,High Zn can contribute to segregation but strengthens alloy.
0.9003143917823976,0.0579,0.0127,0.0174,0.0041831706777444,0.0006556152911934,0.001248332230177,0.0001687337303887,0.0001847579699876,0.0001087613675843,0.0035645905315411,0.0008567844214833,0.0001283728864535,0.0004,8.503510416029165e-05,0.0001014540068885,Medium,30.23,Balanced composition with moderate crack susceptibility.
0.9157645372095282,0.0216046749132328,0.0189676542462642,0.0352451138957025,0.0013364272244599,0.0015058454084034,0.0007094768821344,0.0001561095500049,9.608246255319063e-05,6.091024216680026e-05,0.0016867171433932,0.0007088211435037,0.000484454194163,0.0014103968269896,0.0001233572600673,0.0001394213974324,Very Low,30.19,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.9066930921725124,0.0317368223604175,0.0153710654181854,0.0374543947418433,0.0015719667282113,0.0013040843177908,0.0011821097834507,0.0001371425569832,0.0001907794675209,0.0001516318707775,0.0015574242962912,0.0006219854086853,0.0003411771505917,0.0014316595462296,0.0001135655179896,0.0001410986625189,Very Low,30.21,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.0911040162319892,0.0663444440040243,0.01529650578356,0.00381463143752,0.0003763492082925,0.0015203423636469,0.0001638072981745,6.779656486123705e-05,0.0001853604914166,0.0024495755964665,0.000404440755395,0.0002476212087043,0.0001967409163601,0.0001120274795434,0.0001356280904418,Very High,30.47,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8760922388466557,0.0613,0.0231,0.0285,0.0021230894497634,0.0019852574326591,0.0017965373747594,8.29330884844703e-05,0.0001492870448955,5.853220966664699e-05,0.0025697804296905,0.0005048061839391,0.0004569209992558,0.001,0.0001268589231098,0.0001537580171202,Low,30.29,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8985687634459208,0.0502,0.0144,0.0249,0.0036540070764322,0.0007514908160296,0.0011688540595651,0.0001622533780498,9.161970195874312e-05,0.0001312061631361,0.0042394977834185,0.0002944343642586,0.0004433366707196,0.0008,7.935689601494737e-05,0.0001151796444956,Medium,30.23,Cr enhances grain boundary strength and reduces cracking.
0.8752068571148992,0.0565,0.028,0.0299,0.0036078450380104,0.000891762508386,0.0007454357317875,7.688798836089211e-05,0.0001559369243832,0.0001316517331451,0.0028863047542006,0.0008026854274615,0.0001072026222401,0.0008,8.849708107791438e-05,9.893307604713972e-05,Low,30.3,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.9021624075076844,0.0511,0.0141,0.0213,0.0030889730402192,0.0013090535901439,0.0008002253663672,5.998470918713343e-05,0.000148807645809,9.444887028497004e-05,0.0044884956357766,0.0001763128144412,0.0001030656130596,0.0009,9.806019292103224e-05,7.01650141054325e-05,Medium,30.22,Cr enhances grain boundary strength and reduces cracking.
0.8609687873229174,0.0680170283352728,0.0416678358953224,0.0196200580364413,0.0028746425679765,0.0017648745364384,0.0015147700786658,0.0001536325964826,0.000112944107421,7.099810650826443e-05,0.0011878638671002,0.0004791232479646,0.0003504937285684,0.0009630983377282,0.0001452116211656,0.0001086376140261,High,30.34,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8860498187163544,0.0679,0.0159,0.0184,0.0025403909144077,0.0014460215024113,0.0012222835272688,6.730919632683762e-05,0.000186376289608,5.930551454431723e-05,0.0047593284944539,0.0002936816848155,0.0004638507277746,0.0004,0.0001166275110317,0.0001950059210027,Medium,30.27,High Zn can contribute to segregation but strengthens alloy.
0.9010823002475752,0.0330284077670372,0.0155417800251579,0.038297418037072,0.0048016459363062,0.0015213717104483,0.0010828371519055,5.476156480594829e-05,0.0001006181418446,0.0001670318972803,0.0019856081329564,0.0004931656323536,0.0003354926088525,0.0012064212717606,0.0001596875884021,0.0001414522862413,Very Low,30.22,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8976037592663078,0.039688043614071,0.0183493023679929,0.0352569018230268,0.0011817855213658,0.0003878368268185,0.0010942590374138,0.0001032386991315,6.430413819095053e-05,5.377986422316045e-05,0.0037536095857109,0.0007551453762763,0.0002933629743892,0.0011716792858483,0.0001592174656004,8.377415363238978e-05,Very Low,30.23,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.9093505192561028,0.0304951286326447,0.0130424224295953,0.0343194501864211,0.0035497196059928,0.0019322305274892,0.0013119445029516,9.817432289539304e-05,0.000197535080977,0.0001379935877425,0.0034268601855314,0.0003668820231588,0.0002173955292832,0.001291229140198,7.851931494780586e-05,0.0001839956740682,Very Low,30.2,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.9058584404839156,0.0370227334303371,0.0138509772860192,0.0331692200515627,0.0030125450343203,0.0014162728253033,0.0018005472441836,8.223689555545938e-05,0.0001126500493725,0.0001676608209819,0.0012683059095537,0.0003573161103152,0.0003544384185638,0.001169492746686,0.0001971886366086,0.0001599740567205,Very Low,30.21,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8941783506037592,0.0516,0.0195,0.0245,0.0021743673770579,0.0014553545656496,0.0009374938680639,0.0001532947443961,6.748746118335451e-05,0.0001910755929319,0.004285029218688,0.000455028650713,0.0003049455110183,0.0,0.0001018369378806,9.573546865775952e-05,Medium,30.25,Balanced composition with moderate crack susceptibility.
0.8931113774249548,0.05,0.0244,0.026,0.0013365598599801,0.0019592234995746,0.0005368803746882,0.0001254698708827,0.0001517749952438,7.943685750592486e-05,0.0012072941472897,0.0004892480904971,0.0001442882373305,0.0002,6.10046101189404e-05,0.0001974420319332,Medium,30.26,"Mg helps refine grains, reducing cracking tendency."
0.8829847276858684,0.0621,0.0172,0.0247,0.0035292233223743,0.0017962664544665,0.0006933048012101,5.328699931625135e-05,0.0001251913466938,6.275845782338617e-05,0.0049460609951719,0.0005641114849268,0.0003483714269913,0.0007,0.000140646947336,5.60500778207678e-05,Medium,30.27,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.896119796615078,0.0537,0.0165,0.0214,0.0046372816083151,0.0013431269942036,0.0014388370646555,0.0001105401503542,0.0001013967719783,0.0001429084954049,0.0036868027376234,0.0003309065053312,0.0001459075487476,0.0001,9.24926605238866e-05,0.0001500028477838,Medium,30.24,Balanced composition with moderate crack susceptibility.
0.8677413321632951,0.064,0.0268,0.027,0.003985965620472,0.0019561305544878,0.001520748953112,5.029882028286054e-05,6.184091044198334e-05,0.0001247194915322,0.004860107642666,0.0007255317059726,0.0002126084793659,0.0006,0.0001993601678076,0.0001613554905634,Low,30.31,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8942972073214497,0.0364507448584633,0.0191092718449384,0.0394979991329192,0.0046102116267182,0.0016014294758769,0.0007514288244324,6.423769052325047e-05,0.0001068560728074,0.0001277842532998,0.0011061288154952,0.0001047066521886,0.000128684755539,0.0017257195083883,0.0001225790328296,0.0001950101341302,Very Low,30.24,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8903293672372173,0.0694,0.0123,0.0211,0.0013724110712235,0.0012025940533005,0.0006010259022031,9.616937475211186e-05,0.0001740287841459,0.0001630208165989,0.0022947169456169,0.0002573547645343,0.0002041147430264,0.0003,0.0001053704290713,9.982587830925988e-05,Medium,30.26,High Zn can contribute to segregation but strengthens alloy.
0.85,0.0904013604235562,0.0562342215217882,0.0154671027934327,0.0020833290050482,0.0015211629981324,0.0017222376706197,0.0001196357779608,5.79147886789404e-05,0.0001675204340073,0.001452952183363,0.000188556084742,0.0002380892571206,0.0001739417822102,0.0001789468018028,0.0001840900266004,Very High,30.43,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8939621129589962,0.063,0.0121,0.021,0.001388705975083,0.0004057454844799,0.0013729571028715,0.0001843512166428,0.0001746423756582,0.0001101056250251,0.0041543888448981,0.0005931635400763,0.0002738383843434,0.0009,0.0001983260811955,0.0001816624107293,Medium,30.24,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8721433924457923,0.0695,0.0228,0.0273,0.0019971689165954,0.0011689195367032,0.0007608428738292,0.0001151604978509,7.742566698032257e-05,0.0001495736712279,0.0028431150721309,0.0005671538118174,0.000226704670827,0.0001,0.0001845492934046,6.599354284048968e-05,Medium,30.3,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency."
0.8866955843332547,0.0619,0.0113,0.0262,0.0045793094017105,0.0019110696441396,0.0016981748536604,9.311924973458752e-05,0.0001258263140584,0.0001334286038945,0.0032437518861415,0.0008957858170135,0.0004782792588001,0.0005,0.0001829256941083,6.274494348341997e-05,Medium,30.25,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency."
0.85,0.0750675637051788,0.0497200212764574,0.0187625958553091,0.004227338957069,0.0017209040774478,0.0011806843120754,0.0001500271086958,0.0001104815949775,5.660987923555721e-05,0.0019726887639978,0.0009926289562144,0.0003753620073968,0.000358450501689,0.0001535070332614,0.0001795147366684,High,30.39,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8891513687944925,0.0605,0.0186,0.0194,0.0048028572256396,0.001599697250913,0.0013128514210675,0.0001695022095787,0.0001703960468529,0.0001708148493949,0.0031443854653764,0.0005312636898667,0.0001987915196287,0.0,0.0001270561782822,0.0001210153489062,Medium,30.26,High Zn can contribute to segregation but strengthens alloy.
0.8575015842541533,0.0761974889170927,0.0364470768994944,0.0175464065476376,0.0049465583140047,0.0013226415948097,0.0006408510736841,0.0001291516199332,0.0001846946970271,0.0001745934140647,0.0032167120100631,0.0004008144868264,0.000316681924964,0.0007770519055567,0.000115054149698,8.263819098974667e-05,High,30.35,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.85,0.0924829781569826,0.0553612728164575,0.0140941165219124,0.002818164259071,0.0014982807170737,0.0013167336469412,9.155187864889682e-05,8.364778382802894e-05,0.0001330207664314,0.001426393012535,0.0005123681980641,0.0004776168375301,0.0003208188723407,0.0001494966064256,0.0001169489539979,Very High,30.43,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8803225841615109,0.0682,0.0217,0.021,0.0017394178221021,0.0004122167350384,0.0005319041162755,8.96414394737959e-05,0.0001345112546725,8.022925670094692e-05,0.0040892735669425,0.0006698362380346,0.0001326901382987,0.0006,0.0001697983670534,0.0001278969038963,Medium,30.29,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.85,0.0834463974240325,0.0633511547704205,0.0119228901880867,0.0040094981177507,0.0008149825395887,0.0019008125262918,5.215721691081276e-05,0.0001708145064568,7.656233830959348e-05,0.0015604527030658,0.0004713596567637,0.0002551947039787,0.0001163474465065,0.0001008235223634,9.81100373467357e-05,Very High,30.43,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8884147147234573,0.064,0.0212,0.0151,0.0044524137035023,0.0005089651533911,0.0016795175216233,0.0001604802842502,0.000122477129497,0.0001538531459231,0.002836543024953,0.0003087523865043,0.0001108669684902,0.0007,0.0001901815821073,6.123437630029757e-05,Medium,30.27,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8798131692001775,0.0537,0.0271,0.0282,0.0010367882064665,0.0016721644135203,0.0016556111267116,0.0001756862562277,0.0001827282676544,0.000121773660516,0.0049598409295597,0.0001950982158355,0.0004672306208796,0.0005,0.0001133288350821,0.0001065802673686,Medium,30.28,"Mg helps refine grains, reducing cracking tendency."
0.8930179167135303,0.0572,0.0123,0.0251,0.0048625281322982,0.0015543781815546,0.0006154298024438,9.167791641345683e-05,8.487589883117468e-05,7.343022618958989e-05,0.004075949660722,0.0004721941913728,0.0003434109090785,0.0,0.0001332700680129,7.49382995524551e-05,Medium,30.24,"Mg helps refine grains, reducing cracking tendency."
0.9018907682969166,0.0511,0.0121,0.0238,0.0030733186094549,0.0010610448231977,0.0011828302236227,5.271860615685946e-05,9.319180140139888e-05,0.0001080911617137,0.0039757851702907,0.0005394170233196,0.0002773520057516,0.0006,8.729073269199596e-05,5.819154548202036e-05,Medium,30.22,Cr enhances grain boundary strength and reduces cracking.
0.85,0.0848494100726946,0.0606523453291004,0.0126924323094938,0.0045508167310331,0.0019742592846962,0.0019277176781348,0.0001436921072171,0.0001489258972476,6.454485064481371e-05,0.0031665368586434,0.0005328756008975,0.0004823675315821,0.0002509136652418,8.404678092072815e-05,8.624019146536447e-05,Very High,30.43,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.9199032710334208,0.0202878697725951,0.0175784611046436,0.0311607264050691,0.0048447622552956,0.0011783872548846,0.0015737374470231,9.867677002630132e-05,0.0001119758775811,6.201585899144034e-05,0.0016209609837228,0.0001388563622173,0.0001492013180494,0.0010460026420217,0.0001033936660205,0.0001417012484371,Very Low,30.18,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8839543084096184,0.0635,0.0143,0.0249,0.0038529791488919,0.0016667294628392,0.0014744699734885,0.0001936371522625,7.632374410720361e-05,0.0001011977968925,0.0035634989792128,0.0009921303943319,0.0004857906615603,0.0008,8.102268397000944e-05,5.791159282433261e-05,Medium,30.26,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.8966542860132375,0.0379422051990515,0.0172595567887023,0.0388708642426511,0.001391336642604,0.0009319309128839,0.0005459787533087,0.0001481199105541,0.0001525799677753,8.244991664462407e-05,0.0035290571516781,0.0003021540506594,0.0002675791160749,0.0017798755458576,9.109821492049578e-05,5.09275733961345e-05,Very Low,30.23,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.0836385626099054,0.0531048049186142,0.0186178562101351,0.0045645724547922,0.0015485546845285,0.0011062104824765,0.0001549459354433,0.000156415829695,0.0001033159006046,0.001859761514363,0.0005662708896149,0.0003888572941823,0.0004784461848534,0.0001560918367858,0.0001552347898404,Very High,30.42,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8916963856772838,0.0535,0.02,0.0213,0.0047579957662567,0.0016739998570156,0.0019086015477693,9.028006341014112e-05,0.0001371048626831,0.000173490981902,0.0032076273550979,0.0008372699734841,0.0001663098160653,0.0004,7.306755582698243e-05,7.786654320480617e-05,Medium,30.25,Balanced composition with moderate crack susceptibility.
0.902356690291213,0.0278619544933352,0.0197301055475244,0.0389204655517711,0.0034634003922088,0.0009071059708108,0.0011382400016721,0.0001574595667937,0.000148461440525,0.0001029654333407,0.002658496494908,0.0003166234406492,0.0003674290586891,0.0016311386259972,0.000108832669015,0.000130631021546,Very Low,30.22,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8846644740494897,0.0646,0.0173,0.0246,0.0045094922877118,0.0005282672465338,0.0005174308098621,0.0001689137170359,0.0001239229376799,0.0001489535409395,0.0011341297389431,0.0002350437982245,0.0003428358314875,0.0008,0.000130759246893,0.0001957767951988,Medium,30.27,High Zn can contribute to segregation but strengthens alloy. Cr enhances grain boundary strength and reduces cracking.
0.882480565276082,0.061,0.0181,0.0275,0.0048157143080103,0.0006831481556115,0.0016648952791876,0.0001143416500145,0.0001726111770959,0.0001093905839293,0.0022055114966565,0.0007602529425052,0.0001138681066905,0.0001,6.659053983097414e-05,0.0001131104843852,Medium,30.27,"High Zn can contribute to segregation but strengthens alloy. Mg helps refine grains, reducing cracking tendency."
0.890843749126172,0.0532,0.021,0.0254,0.0018493564427131,0.0011677352313071,0.0005591402170527,0.0001029437755178,0.0001725460860907,7.901530144347239e-05,0.0044642555580016,0.0001164093244087,0.000155698148447,0.0006,0.0001438522868392,0.0001452985020062,Low,30.26,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.0814808930346818,0.0654254069337189,0.0135846572854427,0.0037838968243747,0.0016117657486636,0.0014653665427947,0.0001492526432599,0.0001366447631516,7.657302848339384e-05,0.0030753522285042,0.0009710740313605,0.0001525956479591,0.00014634762381,0.0001902193276239,0.0001179237207926,Very High,30.44,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8909556742699821,0.0674,0.0141,0.0167,0.0045488509703053,0.0007112838565364,0.0019867529392054,0.0001374389085206,6.890030417959915e-05,0.0001774169609338,0.001512183355831,0.000485379653433,0.00042884126424,0.0005,0.0001507563288866,0.0001365211879457,Medium,30.25,High Zn can contribute to segregation but strengthens alloy.
0.85,0.0964372011858071,0.0514552601272838,0.0170624222715649,0.0017097581751188,0.0009960005220889,0.0006963104910775,0.0001336005754359,0.0001453121535292,5.7304227259989465e-05,0.0019527311241869,0.0003220109780694,0.00034042966672,0.0001325395122567,0.0001525805187363,0.0001950452771927,Very High,30.44,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.9004445906501122,0.0537,0.014,0.0208,0.0046529622102258,0.0010814302796845,0.0005594282380225,0.0001303484899021,0.0001599500160833,0.000121612428422,0.0025891491622414,0.0009598012178535,0.0003608897038181,0.0001,0.000172830390578,0.000167007213056,Medium,30.23,Balanced composition with moderate crack susceptibility.
0.8858131463718002,0.067,0.0142,0.0249,0.0022831202598869,0.0005322215362069,0.0017482012669366,0.0001890665943287,0.000175877059247,8.604486851755501e-05,0.001983830913538,0.0002876594629216,0.0003536568553182,0.0003,6.581020660946934e-05,8.136460468844214e-05,Medium,30.27,High Zn can contribute to segregation but strengthens alloy.
0.8656699633410418,0.0699449701178477,0.0350356459165072,0.0180087830981676,0.0026784002497111,0.0010287934356769,0.0014880616632513,7.104867772902725e-05,0.0001761363065604,6.291982085955206e-05,0.0039500049924389,0.0008188427724891,0.0003545605480733,0.0004993883460642,9.654627231568214e-05,0.0001159344412659,High,30.33,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.9158307018705266,0.0249069821936264,0.0160315210946638,0.0338929561404197,0.0021095247319245,0.0012396020287215,0.0008409044408947,0.0001821459508459,0.0001628702506379,0.0001351086416234,0.0020885805489198,0.0006492026345298,0.000404719276551,0.0012886937367706,0.0001012461669035,0.0001352402924403,Very Low,30.19,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.8825921294487091,0.0664,0.0192,0.0204,0.00477163881565,0.0015121782860783,0.0015248881454893,8.004230268014389e-05,6.406647893855248e-05,0.0001390192074057,0.0014286880453591,0.0009344600375315,0.0003877414489476,0.0003,7.059500490733554e-05,0.000194552778303,Medium,30.28,High Zn can contribute to segregation but strengthens alloy.
0.85,0.0813010318597056,0.0534104824737458,0.0194888553725333,0.0030652013932047,0.0015874273521285,0.0015711303981986,0.0001058799910639,0.0001146850804687,0.0001215258316599,0.004737468059076,0.0006952335499633,0.0001348371067183,0.0004862528132298,6.167847794131545e-05,0.0001215475088926,Very High,30.41,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.9190605216097624,0.0236287087017959,0.0102653220387381,0.0358304156096969,0.003517594552541,0.0010440242578519,0.0017267513242625,7.305365642663068e-05,0.0001748545309491,7.421867510963601e-05,0.0023369755632678,0.0002674912760616,0.0002103070273005,0.0014214245505924,0.0001965925734765,0.0001717440521667,Very Low,30.17,"Mg helps refine grains, reducing cracking tendency. Cr enhances grain boundary strength and reduces cracking."
0.85,0.0885508203671709,0.0604546565876398,0.0102541912674409,0.0020009715926583,0.000906949884749,0.0005905281259858,0.0001659214359935,0.0001216025597183,0.0001274424948796,0.0023407889665836,0.0004437456756876,0.0002644084301062,0.0001431565707973,7.988295287556147e-05,0.0001369744364071,Very High,30.43,High Cu increases crack susceptibility due to wider solidification range. High Zn can contribute to segregation but strengthens alloy.
0.8843772687210083,0.0581,0.025,0.023,0.0024806348010217,0.0005393650131175,0.0017671748421753,0.0001544644710554,5.8340828252069096e-05,0.0001181275494105,0.0030108815603699,0.0001099281379857,0.0004981750064765,0.0004,0.0001991495454028,0.0001864895237239,Medium,30.27,Balanced composition with moderate crack susceptibility.
